1316|  461 ; 1696 ; 317 ; 1435076102234 ; 100
1316|  462 ; 1700 ; 317 ; 1435076102590 ; 100
1316|  463 ; 1704 ; 314 ; 1435076102942 ; 100
1316|  464 ; 1708 ; 322 ; 1435076103302 ; 100
1316|  465 ; 1712 ; 317 ; 1435076103657 ; 100
1316|  466 ; 1716 ; 303 ; 1435076103998 ; 100
1316|  467 ; 1720 ; 305 ; 1435076104340 ; 100
1316|  468 ; 1724 ; 315 ; 1435076104691 ; 100
1316|  469 ; 1728 ; 333 ; 1435076105061 ; 100
1316|  470 ; 1732 ; 315 ; 1435076105415 ; 100
1316|  471 ; 1736 ; 330 ; 1435076105783 ; 100
1316|  472 ; 1740 ; 318 ; 1435076106140 ; 90
1316|  473 ; 1744 ; 328 ; 1435076106506 ; 100
1316|  474 ; 1748 ; 318 ; 1435076106862 ; 100
1316|  475 ; 1752 ; 307 ; 1435076107207 ; 100
1316|  476 ; 1756 ; 325 ; 1435076107570 ; 90
1316|  477 ; 1760 ; 305 ; 1435076107914 ; 100
1316|  478 ; 1764 ; 320 ; 1435076108271 ; 100
1316|  479 ; 1768 ; 324 ; 1435076108633 ; 100
1316|  480 ; 1772 ; 310 ; 1435076108982 ; 100
1316|  481 ; 1776 ; 329 ; 1435076109348 ; 100
1316|  482 ; 1780 ; 297 ; 1435076109682 ; 100
1316|  483 ; 1784 ; 324 ; 1435076110049 ; 100
1316|  484 ; 1788 ; 310 ; 1435076110396 ; 100
1316|  485 ; 1792 ; 320 ; 1435076110754 ; 100
1316|  486 ; 1796 ; 358 ; 1435076111150 ; 100
1316|  487 ; 1801 ; 309 ; 1435076111498 ; 100
1316|  488 ; 1805 ; 334 ; 1435076111869 ; 100
1316|  489 ; 1810 ; 309 ; 1435076112216 ; 100
1316|  490 ; 1814 ; 303 ; 1435076112558 ; 100
1316|  491 ; 1818 ; 300 ; 1435076112896 ; 100
1316|  492 ; 1822 ; 304 ; 1435076113238 ; 100
1316|  493 ; 1826 ; 328 ; 1435076113604 ; 100
1316|  494 ; 1830 ; 312 ; 1435076113953 ; 100
1316|  495 ; 1834 ; 337 ; 1435076114329 ; 100
1316|  496 ; 1839 ; 339 ; 1435076114706 ; 100
1316|  497 ; 1844 ; 329 ; 1435076115072 ; 100
1316|  498 ; 1848 ; 335 ; 1435076115446 ; 100
1316|  499 ; 1853 ; 320 ; 1435076115804 ; 100
1316|  500 ; 1857 ; 302 ; 1435076116144 ; 100
1316|  501 ; 1861 ; 323 ; 1435076116508 ; 100
1316|  502 ; 1865 ; 347 ; 1435076116892 ; 100
1316|  503 ; 1870 ; 349 ; 1435076117279 ; 100
1316|  504 ; 1875 ; 381 ; 1435076117696 ; 100
1316|  505 ; 1880 ; 339 ; 1435076118073 ; 100
1316|  506 ; 1885 ; 293 ; 1435076118467 ; 100
1316|  507 ; 1889 ; 311 ; 1435076118815 ; 100
1316|  508 ; 1893 ; 287 ; 1435076119140 ; 100
1316|  509 ; 1897 ; 309 ; 1435076119487 ; 100
